precision,recall,fscore,thresholds
0.06390134529147982,0.57,0.11491935483870967,0.3838678689394832
0.06397306397306397,0.57,0.11503531786074672,0.3859232523131717
0.06404494382022471,0.57,0.11515151515151513,0.3864402643781416
0.06411698537682789,0.57,0.11526794742163801,0.3875620116703681
0.06418918918918919,0.57,0.11538461538461538,0.38929461461617626
0.06426155580608793,0.57,0.11550151975683888,0.38976076946136745
0.06433408577878104,0.57,0.11561866125760649,0.3898715049482529
0.06440677966101695,0.57,0.11573604060913704,0.39024909705934996
0.06447963800904978,0.57,0.11585365853658539,0.3904154324683629
0.06462585034013606,0.57,0.11608961303462323,0.3904395254322645
0.06469920544835414,0.57,0.11620795107033638,0.3908452437208758
0.06477272727272727,0.57,0.11632653061224489,0.39223227027637214
0.06484641638225255,0.57,0.11644535240040858,0.3931276373390936
0.06492027334851937,0.57,0.1165644171779141,0.39344125316188855
0.06506849315068493,0.57,0.11680327868852457,0.3938100507146866
0.06514285714285714,0.57,0.11692307692307691,0.3952191625449044
0.06521739130434782,0.57,0.11704312114989734,0.3952847075210471
0.06536697247706422,0.57,0.11728395061728394,0.3955613058622576
0.06544202066590127,0.57,0.11740473738414006,0.3958212215815911
0.06436781609195402,0.56,0.11546391752577319,0.39665929414143225
0.06444188722669736,0.56,0.11558307533539733,0.3974312598409204
0.06451612903225806,0.56,0.11570247933884299,0.3974466311838521
0.06459054209919261,0.56,0.11582213029989658,0.3981126085090628
0.06466512702078522,0.56,0.11594202898550726,0.3981126085090629
0.06473988439306358,0.56,0.11606217616580311,0.3981969407379343
0.06481481481481481,0.56,0.11618257261410789,0.3987674878972717
0.06373117033603708,0.55,0.11422637590861891,0.3991386234442565
0.06380510440835267,0.55,0.11434511434511437,0.3991661539546661
0.06387921022067364,0.55,0.11446409989594172,0.3998474733555715
0.06395348837209303,0.55,0.11458333333333334,0.39990842666536425
0.0640279394644936,0.55,0.11470281543274245,0.39999848112404585
0.0641025641025641,0.55,0.11482254697286012,0.3999999999999964
0.06417736289381563,0.55,0.11494252873563218,0.3999999999999996
0.06425233644859812,0.55,0.11506276150627616,0.40041920175202544
0.06432748538011696,0.55,0.11518324607329843,0.400424502550812
0.06440281030444965,0.55,0.11530398322851154,0.4013429912453512
0.06447831184056271,0.55,0.1154249737670514,0.4015890493244985
0.06455399061032864,0.55,0.11554621848739498,0.401779858614702
0.06462984723854288,0.55,0.11566771819137749,0.4028419705054895
0.06470588235294118,0.55,0.11578947368421055,0.4042234127095264
0.06478209658421673,0.55,0.11591148577449947,0.40524193666569497
0.06485849056603774,0.55,0.1160337552742616,0.4060582852379466
0.06501182033096926,0.55,0.11627906976744186,0.4067234278977441
0.0650887573964497,0.55,0.11640211640211641,0.4077835946605042
0.06516587677725119,0.55,0.11652542372881358,0.40824829046386296
0.06524317912218268,0.55,0.11664899257688228,0.40871186375727603
0.06532066508313539,0.55,0.11677282377919321,0.4100327856133079
0.06539833531510107,0.55,0.11689691817215728,0.4105325729706967
0.06547619047619048,0.55,0.11702127659574468,0.4114503858032192
0.06555423122765197,0.55,0.11714589989350373,0.4115962209657588
0.06563245823389022,0.55,0.11727078891257997,0.4116302681365535
0.06571087216248507,0.55,0.11739594450373533,0.4122268661954565
0.06578947368421052,0.55,0.11752136752136752,0.4125468543690449
0.0658682634730539,0.55,0.11764705882352944,0.412750880592182
0.06594724220623502,0.55,0.11777301927194861,0.4132564084343557
0.06602641056422569,0.55,0.11789924973204717,0.4159847815616069
0.06610576923076923,0.55,0.11802575107296137,0.4172246851051991
0.06618531889290012,0.55,0.11815252416756175,0.41724389330339295
0.06626506024096386,0.55,0.11827956989247312,0.4177733802988712
0.06642512077294686,0.55,0.11853448275862069,0.4189693756701813
0.06650544135429262,0.55,0.11866235167206042,0.4191954735290538
0.06658595641646489,0.55,0.11879049676025917,0.4206818586584519
0.06666666666666667,0.55,0.11891891891891891,0.4209298476055964
0.06674757281553398,0.55,0.11904761904761905,0.4209667794958845
0.06682867557715674,0.55,0.11917659804983748,0.4215575319998168
0.06690997566909976,0.55,0.1193058568329718,0.42203614995320904
0.06699147381242387,0.55,0.11943539630836048,0.4252804086845586
0.06707317073170732,0.55,0.11956521739130434,0.4256067434988112
0.06715506715506715,0.55,0.11969532100108814,0.4263037700590048
0.06601466992665037,0.54,0.11764705882352941,0.4269267723866614
0.0661764705882353,0.54,0.11790393013100436,0.4275026435261671
0.06503067484662577,0.53,0.11584699453551912,0.4279670974291441
0.06511056511056511,0.53,0.11597374179431072,0.4283300066112972
0.06396063960639606,0.52,0.1139101861993428,0.4286125705494699
0.06403940886699508,0.52,0.11403508771929825,0.4308330848558246
0.06411837237977805,0.52,0.1141602634467618,0.4313646462601857
0.06419753086419754,0.52,0.1142857142857143,0.4313994462075443
0.06427688504326329,0.52,0.11441144114411439,0.4330127018922173
0.06435643564356436,0.52,0.11453744493392069,0.4330127018922186
0.0644361833952912,0.52,0.11466372657111355,0.43301270189221935
0.06451612903225806,0.52,0.11479028697571744,0.4330127018922194
0.06467661691542288,0.52,0.1150442477876106,0.4341380759254643
0.0647571606475716,0.52,0.11517165005537097,0.4370232187423533
0.06359102244389027,0.51,0.11308203991130819,0.4370274225139692
0.062421972534332085,0.5,0.11098779134295227,0.4379475885241327
0.0625,0.5,0.1111111111111111,0.4380551139571132
0.0625782227784731,0.5,0.11123470522803114,0.4383791868262453
0.06265664160401002,0.5,0.111358574610245,0.4384261647729885
0.06273525721455459,0.5,0.11148272017837237,0.4424274557846472
0.06281407035175879,0.5,0.11160714285714285,0.4424412507171189
0.06289308176100629,0.5,0.111731843575419,0.4433755491759173
0.06297229219143577,0.5,0.11185682326621925,0.4448083785514279
0.06305170239596469,0.5,0.11198208286674133,0.4475268424557069
0.06313131313131314,0.5,0.11210762331838565,0.4476704659383453
0.06329113924050633,0.5,0.11235955056179776,0.4482960905608918
0.06337135614702155,0.5,0.11248593925759282,0.449256505881854
0.06345177664974619,0.5,0.1126126126126126,0.4555184734208114
0.06353240152477764,0.5,0.11273957158962795,0.4567433743216298
0.06361323155216285,0.5,0.11286681715575622,0.4583801633881233
0.06369426751592357,0.5,0.11299435028248588,0.458693478175855
0.06377551020408163,0.5,0.11312217194570136,0.4597138161371484
0.06385696040868455,0.5,0.11325028312570783,0.461250107467032
0.0639386189258312,0.5,0.11337868480725624,0.4673599918210315
0.06402048655569782,0.5,0.11350737797956867,0.4682725918121608
0.0641025641025641,0.5,0.11363636363636363,0.4714045207907425
0.06418485237483953,0.5,0.11376564277588168,0.4714045207909296
0.06426735218508997,0.5,0.11389521640091116,0.4714045207910093
0.06435006435006435,0.5,0.11402508551881416,0.4714045207910265
0.06443298969072164,0.5,0.1141552511415525,0.4714045207910289
0.06459948320413436,0.5,0.11441647597254004,0.4714045207910305
0.0646830530401035,0.5,0.11454753722794961,0.4714045207910316
0.0648508430609598,0.5,0.11481056257175662,0.4714045207910317
0.06493506493506493,0.5,0.11494252873563217,0.4734470472652365
0.06501950585175553,0.5,0.11507479861910243,0.474885936565174
0.06510416666666667,0.5,0.11520737327188942,0.4753609467122932
0.0651890482398957,0.5,0.11534025374855825,0.4891991134661778
0.06527415143603134,0.5,0.11547344110854504,0.49077428499162207
0.06535947712418301,0.5,0.11560693641618498,0.4945255768104302
0.06544502617801047,0.5,0.11574074074074073,0.4992770206755892
0.0655307994757536,0.5,0.11587485515643106,0.4992820625387854
0.06561679790026247,0.5,0.1160092807424594,0.4999999999998915
0.0657030223390276,0.5,0.11614401858304298,0.4999999999999065
0.06578947368421052,0.5,0.11627906976744186,0.4999999999999881
0.06587615283267458,0.5,0.11641443538998837,0.4999999999999936
0.06596306068601583,0.5,0.11655011655011654,0.5
0.06622516556291391,0.5,0.11695906432748539,0.5000000000000003
0.06631299734748011,0.5,0.11709601873536302,0.53404606931961
0.06640106241699867,0.5,0.11723329425556858,0.5345224838248488
0.06657789613848203,0.5,0.11750881316098709,0.5817163040511129
0.06533333333333333,0.49,0.11529411764705881,0.8164965809277259
0.06542056074766354,0.49,0.11542991755005888,0.99
